"","local_site","location","year","date","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP"
"1678","ARIKAREE","GLACIER",2009,"2009-06-25",NA,42.8366,NA,0.8209,42.0157,NA,NA,NA,NA,NA
"1679","ARIKAREE","GLACIER",2009,"2009-07-02",NA,20.255,NA,NA,22.1553,NA,NA,NA,NA,NA
"1680","ARIKAREE","GLACIER",2009,"2009-07-09",NA,17.8564,NA,0.6575,17.1989,NA,0.0358,NA,NA,0.0387
"1681","ARIKAREE","GLACIER",2009,"2009-07-16",NA,13.7077,NA,NA,15.073,NA,0.0381,NA,0.0155,0.0226
"1682","ARIKAREE","GLACIER",2009,"2009-07-23",NA,10.495,NA,NA,11.2843,NA,NA,NA,NA,0.0258
"1683","ARIKAREE","GLACIER",2009,"2009-07-30",NA,13.7791,NA,NA,15.2756,NA,NA,NA,NA,NA
"1684","ARIKAREE","GLACIER",2009,"2009-08-06",NA,10.9351,NA,0.1466,10.7885,NA,0.0827,NA,0.0512,0.0314
"1685","ARIKAREE","GLACIER",2009,"2009-08-13",NA,13.4935,NA,3.3293,10.1642,NA,0.0961,NA,0.0961,NA
"1686","ARIKAREE","GLACIER",2009,"2009-08-20",NA,17.0633,NA,0.8296,16.2337,NA,0.1175,NA,0.0933,0.0242
"1687","ARIKAREE","GLACIER",2009,"2009-08-27",NA,15.921,NA,2.374,13.547,NA,0.11,NA,0.0879,0.022
"1688","ARIKAREE","GLACIER",2009,"2009-09-03",NA,18.1342,NA,0.3136,17.8206,NA,0.0957,NA,0.046,0.0497
"1689","ARIKAREE","GLACIER",2009,"2009-09-10",NA,14.1373,NA,0.8987,13.2386,NA,0.0552,NA,0.0114,0.0438
"1690","ARIKAREE","GLACIER",2009,"2009-09-17",NA,19.905,NA,NA,20.2525,NA,0.0804,NA,NA,0.083
"1691","ARIKAREE","GLACIER",2010,"2010-06-17",NA,48.4768,NA,2.2705,46.2063,NA,0.1907,NA,0.0122,0.1786
"1692","ARIKAREE","GLACIER",2010,"2010-06-24",NA,28.4127,NA,NA,29.9028,NA,0.3229,NA,0.0715,0.2513
"1693","ARIKAREE","GLACIER",2010,"2010-07-01",NA,19.4193,NA,NA,20.2784,NA,0.4862,NA,0.2304,0.2559
"1694","ARIKAREE","GLACIER",2010,"2010-07-08",NA,20.0852,NA,3.9522,16.133,NA,0.2864,NA,0.1734,0.113
"1695","ARIKAREE","GLACIER",2010,"2010-07-15",NA,12.0714,NA,NA,13.0943,NA,0.216,NA,0.145,0.071
"1696","ARIKAREE","GLACIER",2010,"2010-07-23",NA,13.739,NA,NA,14.2282,NA,0.1175,NA,NA,0.1195
"1697","ARIKAREE","GLACIER",2010,"2010-07-29",NA,12.6283,NA,NA,12.6484,NA,0.1472,NA,0.1472,NA
"1698","ARIKAREE","GLACIER",2010,"2010-08-05",NA,NA,NA,NA,17.2621,NA,0.2523,NA,0.0769,0.1754
"1699","ARIKAREE","GLACIER",2010,"2010-08-12",NA,18.3339,NA,NA,19.8751,NA,0.2002,NA,0.2002,NA
"1700","ARIKAREE","GLACIER",2010,"2010-08-19",NA,14.4146,NA,2.9499,11.4646,NA,0.4145,NA,0.1787,0.2358
"1701","ARIKAREE","GLACIER",2010,"2010-08-26",NA,13.5097,NA,3.1402,10.3694,NA,0.3374,NA,0.0784,0.2591
"1702","ARIKAREE","GLACIER",2010,"2010-09-02",NA,19.5335,NA,0.405,19.1285,NA,0.2601,NA,0.0685,0.1916
"1703","ARIKAREE","GLACIER",2010,"2010-09-16",NA,29.7001,NA,1.2,28.5,NA,0.1279,NA,NA,0.1242
"1704","ARIKAREE","GLACIER",2010,"2010-09-24",NA,36.4111,NA,4.3105,32.1006,NA,0.2443,NA,0.2443,NA
"1705","ARIKAREE","GLACIER",2010,"2010-10-07",NA,40.909,NA,2.72,38.189,NA,0.2065,NA,0.2065,NA
"1706","ARIKAREE","GLACIER",2011,"2011-07-28",NA,15.345,NA,NA,17.0133,NA,0.4338,0.1743,0.2595,NA
"1707","ARIKAREE","GLACIER",2012,"2012-06-14",NA,28.54,NA,1.11,27.44,NA,0.13,NA,0.07,0.06
"1708","ARIKAREE","GLACIER",2012,"2012-06-21",NA,22.19,NA,NA,22.7,NA,0.35,NA,0.3,0.05
"1709","ARIKAREE","GLACIER",2012,"2012-06-28",NA,19.09,NA,2.94,16.15,NA,0.17,NA,0.08,0.09
"1710","ARIKAREE","GLACIER",2012,"2012-07-05",NA,21.17,NA,NA,23.41,NA,0.23,NA,0.23,NA
"1711","ARIKAREE","GLACIER",2012,"2012-07-12",NA,17.73,NA,2.78,14.95,NA,0.39,NA,0.39,NA
"1712","ARIKAREE","GLACIER",2012,"2012-07-19",NA,17.28,NA,NA,18.87,NA,0.1,NA,0.1,NA
"1713","ARIKAREE","GLACIER",2012,"2012-07-26",NA,24.91,NA,1.1,23.81,NA,0.12,NA,NA,0.12
"1714","ARIKAREE","GLACIER",2012,"2012-08-02",NA,16.47,NA,NA,17.08,NA,0.12,NA,0.12,NA
"1715","ARIKAREE","GLACIER",2012,"2012-08-09",NA,18.81,NA,0.79,18.02,NA,0.13,NA,0.05,0.09
"1716","ARIKAREE","GLACIER",2012,"2012-08-16",NA,23.04,NA,0.03,23.01,NA,0.17,NA,0.01,0.16
"1717","ARIKAREE","GLACIER",2012,"2012-08-23",NA,28.63,NA,0.26,28.37,NA,0.32,NA,0.08,0.23
"1718","ARIKAREE","GLACIER",2012,"2012-08-30",NA,35.94,NA,1.14,34.79,NA,0.36,NA,0.06,0.3
"1719","ARIKAREE","GLACIER",2012,"2012-09-06",NA,43.39,NA,3.69,39.69,NA,0.29,NA,0.09,0.2
"1720","ARIKAREE","GLACIER",2012,"2012-09-13",NA,63.45,NA,2.97,60.48,NA,0.27,NA,0.06,0.21
"1721","ARIKAREE","GLACIER",2012,"2012-09-20",NA,59.14,NA,NA,60.63,NA,0.23,NA,0.01,0.22
"1722","ARIKAREE","GLACIER",2012,"2012-10-02",NA,70.37,NA,NA,75.25,NA,0.22,NA,0.16,0.06
"1723","ARIKAREE","GLACIER",2013,"2013-06-27",NA,38.33,NA,NA,39.56,NA,0.3,NA,0.08,0.23
"1724","ARIKAREE","GLACIER",2013,"2013-07-04",NA,29.69,NA,NA,30.45,NA,0.34,NA,0.02,0.32
"1725","ARIKAREE","GLACIER",2013,"2013-07-11",NA,22.76,NA,1.02,21.74,NA,0.36,NA,0.05,0.3
"1726","ARIKAREE","GLACIER",2013,"2013-07-18",NA,16.92,NA,1.43,15.49,NA,0.25,NA,0.05,0.2
"1727","ARIKAREE","GLACIER",2013,"2013-07-25",NA,22.26,NA,0.71,21.55,NA,0.3,NA,0.1,0.2
"1728","ARIKAREE","GLACIER",2013,"2013-08-01",NA,16.77,NA,0.94,15.83,NA,0.2,NA,0,0.2
"1729","ARIKAREE","GLACIER",2013,"2013-08-08",NA,23.08,NA,1.52,21.56,NA,0.35,NA,0.04,0.31
"1730","ARIKAREE","GLACIER",2013,"2013-08-15",NA,30.81,NA,1.92,28.89,NA,0.29,NA,0.01,0.28
"1731","ARIKAREE","GLACIER",2013,"2013-08-22",NA,30.74,NA,4.46,26.28,NA,0.26,NA,NA,0.27
"1732","ARIKAREE","GLACIER",2013,"2013-08-29",NA,45.23,NA,4.8,40.43,NA,0.35,NA,0,0.35
"1733","ARIKAREE","GLACIER",2013,"2013-09-05",NA,47.9,NA,0.61,47.29,NA,0.29,NA,0.03,0.26
"1734","ARIKAREE","GLACIER",2013,"2013-09-19",NA,62.8,NA,4.72,58.09,NA,0.5,NA,0,0.51
"1735","ARIKAREE","GLACIER",2013,"2013-09-26",NA,69.47,NA,1.25,68.22,NA,0.49,NA,0,0.49
"1736","ARIKAREE","GLACIER",2014,"2014-07-23",NA,16.42,NA,0.84,15.58,NA,0.22,NA,0.01,0.2
"1737","ARIKAREE","GLACIER",2014,"2014-08-14",NA,14.58,NA,1.74,12.84,NA,0.244,NA,0.13,0.114
"1738","ARIKAREE","GLACIER",2014,"2014-08-21",NA,8.76,NA,1.01,7.76,NA,0.063,NA,0.04,0.023
"1739","ARIKAREE","GLACIER",2014,"2014-08-21",NA,8.76,NA,1.01,7.76,NA,0.063,NA,0.04,0.023
"1740","ARIKAREE","GLACIER",2014,"2014-09-04",NA,27.94,NA,2.61,25.33,NA,0.219,NA,0.026,0.193
"1741","ARIKAREE","GLACIER",2014,"2014-09-11",NA,34.03,NA,2.6,31.43,NA,0.215,NA,0.087,0.128
"1742","ARIKAREE","GLACIER",2014,"2014-09-18",NA,33.21,NA,7.07,26.15,NA,0.403,NA,0.174,0.229
"1743","ARIKAREE","GLACIER",2014,"2014-09-25",NA,27.02,NA,2.53,24.48,NA,0.239,NA,0.088,0.151
"1744","ARIKAREE","GLACIER",2015,"2015-08-20",NA,17.55,NA,NA,19.81,NA,0.33,NA,0.09,0.23
"1745","ARIKAREE","GLACIER",2015,"2015-08-27",NA,19.67,NA,NA,20.73,NA,0.34,NA,0.12,0.22
"1746","ARIKAREE","GLACIER",2015,"2015-09-10",NA,28.87,NA,1.26,27.61,NA,0.23,NA,0.08,0.15
"1747","ARIKAREE","GLACIER",2015,"2015-09-24",NA,28.1,NA,1.36,26.74,NA,0.32,NA,0.06,0.25
"1748","ARIKAREE","GLACIER",2015,"2015-10-08",NA,61.67,NA,4.84,56.83,NA,0.11,NA,NA,0.21
"1749","ARIKAREE","GLACIER",2016,"2016-07-07",NA,23.1968,NA,6.6093,16.5874,NA,0.2172,NA,0.1735,0.0436
"1750","ARIKAREE","GLACIER",2018,"2018-06-26",NA,23.5601,NA,1.9241,21.636,NA,0.2076,NA,NA,0.2507
"1751","ARIKAREE","GLACIER",2018,"2018-07-10",NA,15.5639,NA,3.6138,11.9501,NA,0.1249,NA,NA,0.1848
"1752","ARIKAREE","GLACIER",2018,"2018-07-17",NA,15.4925,NA,2.1426,13.3499,NA,0.1771,NA,NA,0.1934
"1753","ARIKAREE","GLACIER",2018,"2018-07-17",NA,16.6348,NA,4.7859,11.8489,NA,0.1256,NA,NA,0.1648
"1754","ARIKAREE","GLACIER",2018,"2018-07-31",NA,15.5639,NA,2.3386,13.2252,NA,0.1286,NA,NA,0.2066
"1755","ARIKAREE","GLACIER",2018,"2018-08-07",NA,23.8457,NA,4.0694,19.7762,NA,0.1807,NA,0.0116,0.1691
"1756","ARIKAREE","GLACIER",2018,"2018-08-16",NA,26.4873,NA,8.4245,18.0627,NA,0.1793,NA,0.0912,0.088
"1757","ARIKAREE","GLACIER",2018,"2018-08-23",NA,32.6272,NA,4.4264,28.2007,NA,0.2736,NA,0.0573,0.2163
"1758","ARIKAREE","GLACIER",2018,"2018-08-30",NA,58.7575,NA,18.4911,40.2664,NA,0.1194,NA,NA,0.2647
"1759","ARIKAREE","GLACIER",2018,"2018-09-06",NA,57.8294,NA,10.5663,47.263,NA,0.2937,NA,NA,0.3293
"1760","ARIKAREE","GLACIER",2018,"2018-09-12",NA,51.9751,NA,7.9961,43.9789,NA,0.2421,NA,NA,0.2711
"1761","ARIKAREE","GLACIER",2018,"2018-09-20",NA,55.2592,NA,5.1404,50.1188,NA,0.2292,NA,0.0451,0.184
"1762","ARIKAREE","GLACIER",2019,"2019-07-11",NA,35.0546,NA,2.0704,32.9841,NA,0.3293,NA,-0.1097,0.439
"1763","ARIKAREE","GLACIER",2019,"2019-07-18",NA,25.6305,NA,1.3565,24.274,NA,0.1711,NA,-0.297,0.4681
"1764","ARIKAREE","GLACIER",2019,"2019-07-18",NA,32.6986,NA,4.355,28.3435,NA,0.2227,NA,-0.2098,0.4326
"1765","ARIKAREE","GLACIER",2019,"2019-08-01",NA,27.701,NA,3.7125,23.9885,NA,0.3228,NA,-0.1355,0.4584
"1766","ARIKAREE","GLACIER",2019,"2019-08-08",NA,16.0637,NA,NA,17.4202,NA,0.5165,NA,0.2066,0.3099
"1767","ARIKAREE","GLACIER",2019,"2019-08-15",NA,19.7762,NA,0.8567,18.9195,NA,0.1872,NA,-0.0936,0.2808
"1768","ARIKAREE","GLACIER",2019,"2019-08-20",NA,25.9875,NA,1.0709,24.9166,NA,0.3357,NA,-0.184,0.5197
"1769","ARIKAREE","GLACIER",2019,"2019-08-29",NA,22.4178,NA,3.4983,18.9195,NA,0.1162,NA,-0.2324,0.3486
"1770","ARIKAREE","GLACIER",2019,"2019-09-05",NA,33.0556,NA,11.8514,21.2041,NA,NA,NA,-0.1517,0.1517
"1771","ARIKAREE","GLACIER",2019,"2019-09-12",NA,30.414,NA,NA,31.4135,NA,NA,NA,-0.3454,0.3454
"1772","ARIKAREE","GLACIER",2019,"2019-09-19",NA,30.057,NA,0.2141,29.8428,NA,0.1388,NA,-0.2163,0.3551
"1773","ARIKAREE","GLACIER",2019,"2019-09-24",NA,32.2702,NA,2.1418,30.1284,NA,0.1872,NA,-0.1033,0.2905
"1774","ARIKAREE","GLACIER",2019,"2019-10-03",NA,33.4839,NA,0.2141,33.2697,NA,0.3325,NA,0.0258,0.3067
"1775","ARIKAREE","GLACIER",2020,"2020-06-25",NA,43.0651045571048,NA,34.6123975152968,8.45270704180806,NA,0.493962678375412,NA,0.158197197649642,0.33576548072577
"1776","ARIKAREE","GLACIER",2020,"2020-07-07",NA,27.3012201303662,NA,20.828503548943,6.47271658142316,NA,0.345451023439013,NA,0.151740169174146,0.193710854264867
"1777","ARIKAREE","GLACIER",2020,"2020-07-23",NA,21.3183690662326,NA,12.9575417792428,8.36082728698979,NA,0.158197197649642,NA,NA,0.196939368502615
"1778","ARIKAREE","GLACIER",2020,"2020-08-04",NA,26.3516745557483,NA,19.2204802379683,7.13119431778005,NA,0.426163879382708,NA,0.255052624782075,0.171111254600633
"1779","ARIKAREE","GLACIER",2020,"2020-08-27",NA,36.4468432964224,NA,21.6184207656874,14.828422530735,NA,0.238910053593336,NA,NA,0.297023309872797
"1780","ARIKAREE","GLACIER",2020,"2020-09-10",NA,42.2726266715215,NA,29.1710372699035,13.101589401618,NA,0.361593594627752,NA,0.0355136566152257,0.326079938012527
"1781","ARIKAREE","GLACIER",2020,"2020-09-24",NA,38.2674006011409,NA,21.0013256554254,17.2660749457155,NA,0.351908051914509,NA,0.0419706850907213,0.309937366823788
"1782","ARIKAREE","GLACIER",2020,"2020-10-08",NA,44.9070801830552,NA,27.9769278207975,16.9301523622578,NA,0.429392393620456,NA,0.184025311551624,0.245367082068832
"1783","ARIKAREE","GLACIER",2021,"2021-07-06",NA,25.702,NA,NA,NA,NA,0.452,NA,NA,NA
"1784","ARIKAREE","GLACIER",2021,"2021-07-20",NA,27.13,NA,NA,NA,NA,0.291,NA,NA,NA
"1785","ARIKAREE","GLACIER",2021,"2021-10-05",NA,95.669,NA,NA,NA,NA,0.387,NA,NA,NA
"1786","ARIKAREE","GLACIER",2022,"2022-06-28",NA,52.832,NA,NA,NA,NA,0.355,NA,NA,NA
"1787","ARIKAREE","GLACIER",2022,"2022-07-12",NA,36.411,NA,NA,NA,NA,0.355,NA,NA,NA
"1788","ARIKAREE","GLACIER",2022,"2022-07-26",NA,29.272,NA,NA,NA,NA,0.42,NA,NA,NA
"1789","ARIKAREE","GLACIER",2022,"2022-08-16",NA,50.69,NA,NA,NA,NA,0.484,NA,NA,NA
"1790","ARIKAREE","GLACIER",2022,"2022-10-03",NA,89.243,NA,NA,NA,NA,0.42,NA,NA,NA
"1791","ARIKAREE","GLACIER",2022,"2022-10-18",NA,108.519,NA,NA,NA,NA,0.161,NA,NA,NA
"1792","ALB","CAMP",1994,"1994-01-11",NA,NA,NA,NA,3.63,NA,NA,NA,NA,NA
"1793","ALB","CAMP",1994,"1994-01-28",NA,NA,NA,NA,4.81,NA,NA,NA,NA,NA
"1794","ALB","CAMP",1994,"1994-03-04",NA,NA,NA,NA,4.51,NA,NA,NA,NA,NA
"1795","ALB","CAMP",1994,"1994-03-25",NA,NA,NA,NA,1.37,NA,NA,NA,NA,NA
"1796","ALB","CAMP",1994,"1994-04-08",NA,NA,NA,NA,4.16,NA,NA,NA,NA,NA
"1797","ALB","CAMP",1994,"1994-05-02",NA,NA,NA,NA,7.16,NA,NA,NA,NA,NA
"1798","ALB","CAMP",1994,"1994-05-11",NA,NA,NA,NA,7.74,NA,NA,NA,NA,NA
"1799","ALB","CAMP",1994,"1994-05-19",NA,NA,NA,NA,6.29,NA,NA,NA,NA,NA
"1800","ALB","CAMP",1994,"1994-06-02",NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA
"1801","ALB","CAMP",1994,"1994-06-09",NA,NA,NA,NA,5.02,NA,NA,NA,NA,NA
"1802","ALB","CAMP",1994,"1994-06-16",NA,NA,NA,NA,3.48,NA,NA,NA,NA,NA
"1803","ALB","CAMP",1994,"1994-06-23",NA,NA,NA,NA,5.01,NA,NA,NA,NA,NA
"1804","ALB","CAMP",1994,"1994-07-07",NA,NA,NA,NA,5.32,NA,NA,NA,NA,NA
"1805","ALB","CAMP",1994,"1994-07-14",NA,NA,NA,NA,5.38,NA,NA,NA,NA,NA
"1806","ALB","CAMP",1994,"1994-07-21",NA,NA,NA,NA,6.78,NA,NA,NA,NA,NA
"1807","ALB","CAMP",1994,"1994-08-11",NA,NA,NA,NA,4.27,NA,NA,NA,NA,NA
"1808","ALB","CAMP",1994,"1994-08-18",NA,NA,NA,NA,3.04,NA,NA,NA,NA,NA
"1809","ALB","CAMP",1994,"1994-09-08",NA,NA,NA,NA,2.65,NA,NA,NA,NA,NA
"1810","ALB","CAMP",1994,"1994-09-15",NA,NA,NA,NA,1.28,NA,NA,NA,NA,NA
"1811","ALB","CAMP",1994,"1994-09-22",NA,NA,NA,NA,1.69,NA,NA,NA,NA,NA
"1812","ALB","CAMP",1994,"1994-10-27",NA,NA,NA,NA,2.88,NA,NA,NA,NA,NA
"1813","ALB","CAMP",1994,"1994-10-27",NA,NA,NA,NA,3.21,NA,NA,NA,NA,NA
"1814","ALB","CAMP",1994,"1994-11-24",NA,NA,NA,NA,3.27,NA,NA,NA,NA,NA
"1815","ALB","CAMP",1994,"1994-12-22",NA,NA,NA,NA,3.29,NA,NA,NA,NA,NA
"1816","ALB","CAMP",1994,"1994-12-22",NA,NA,NA,NA,2.88,NA,NA,NA,NA,NA
"1817","ALB","CAMP",1994,"1994-12-29",NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA
"1818","ALB","CAMP",1995,"1995-01-05",NA,NA,NA,NA,3.65,NA,NA,NA,NA,NA
"1819","ALB","CAMP",1995,"1995-02-03",NA,NA,NA,NA,3.72,NA,NA,NA,NA,NA
"1820","ALB","CAMP",1995,"1995-02-03",NA,NA,NA,NA,4.75,NA,NA,NA,NA,NA
"1821","ALB","CAMP",1995,"1995-03-29",NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
"1822","ALB","CAMP",1995,"1995-04-28",NA,NA,NA,NA,8.37,NA,NA,NA,NA,NA
"1823","ALB","CAMP",1995,"1995-05-05",NA,NA,NA,NA,8.26,NA,NA,NA,NA,NA
"1824","ALB","CAMP",1995,"1995-05-12",NA,NA,NA,NA,9.57,NA,NA,NA,NA,NA
"1825","ALB","CAMP",1995,"1995-05-19",NA,NA,NA,NA,11.34,NA,NA,NA,NA,NA
"1826","ALB","CAMP",1995,"1995-05-23",NA,NA,NA,NA,11.15,NA,NA,NA,NA,NA
"1827","ALB","CAMP",1995,"1995-05-31",NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
"1828","ALB","CAMP",1995,"1995-06-08",NA,NA,NA,NA,10.01,NA,NA,NA,NA,NA
"1829","ALB","CAMP",1995,"1995-06-15",NA,NA,NA,NA,8.85,NA,NA,NA,NA,NA
"1830","ALB","CAMP",1995,"1995-06-22",NA,NA,NA,NA,7.09,NA,NA,NA,NA,NA
"1831","ALB","CAMP",1995,"1995-06-29",NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA
"1832","ALB","CAMP",1995,"1995-07-06",NA,NA,NA,NA,7.42,NA,NA,NA,NA,NA
"1833","ALB","CAMP",1995,"1995-07-13",NA,NA,NA,NA,10.67,NA,NA,NA,NA,NA
"1834","ALB","CAMP",1995,"1995-07-20",NA,NA,NA,NA,10.67,NA,NA,NA,NA,NA
"1835","ALB","CAMP",1995,"1995-07-27",NA,NA,NA,NA,8.11,NA,NA,NA,NA,NA
"1836","ALB","CAMP",1995,"1995-08-03",NA,NA,NA,NA,6.47,NA,NA,NA,NA,NA
"1837","ALB","CAMP",1995,"1995-08-10",NA,NA,NA,NA,5.42,NA,NA,NA,NA,NA
"1838","ALB","CAMP",1995,"1995-08-17",NA,NA,NA,NA,5.26,NA,NA,NA,NA,NA
"1839","ALB","CAMP",1995,"1995-08-24",NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA
"1840","ALB","CAMP",1995,"1995-08-31",NA,NA,NA,NA,4.72,NA,NA,NA,NA,NA
"1841","ALB","CAMP",1995,"1995-09-07",NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
"1842","ALB","CAMP",1995,"1995-09-14",NA,NA,NA,NA,4.07,NA,NA,NA,NA,NA
"1843","ALB","CAMP",1995,"1995-09-21",NA,NA,NA,NA,2.64,NA,NA,NA,NA,NA
"1844","ALB","CAMP",1995,"1995-09-28",NA,NA,NA,NA,3.34,NA,NA,NA,NA,NA
"1845","ALB","CAMP",1995,"1995-10-05",NA,NA,NA,NA,3.06,NA,NA,NA,NA,NA
"1846","ALB","CAMP",1995,"1995-10-30",NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA
"1847","ALB","CAMP",1995,"1995-12-04",NA,NA,NA,NA,2.64,NA,NA,NA,NA,NA
"1848","ALB","CAMP",1995,"1995-12-04",NA,NA,NA,NA,2.97,NA,NA,NA,NA,NA
"1849","ALB","CAMP",1996,"1996-01-08",7.48,7.06,0.42,2.44,4.62,0.06,NA,0.06,NA,NA
"1850","ALB","CAMP",1996,"1996-02-12",NA,NA,NA,NA,3.37,NA,NA,NA,NA,NA
"1851","ALB","CAMP",1996,"1996-02-12",NA,NA,NA,NA,3.48,NA,NA,NA,NA,NA
"1852","ALB","CAMP",1996,"1996-03-06",NA,NA,NA,NA,11.51,NA,NA,NA,NA,NA
"1853","ALB","CAMP",1996,"1996-03-21",NA,NA,NA,NA,5.75,NA,NA,NA,NA,NA
"1854","ALB","CAMP",1996,"1996-03-21",NA,NA,NA,NA,5.89,NA,NA,NA,NA,NA
"1855","ALB","CAMP",1996,"1996-04-02",NA,NA,NA,NA,6.56,NA,NA,NA,NA,NA
"1856","ALB","CAMP",1996,"1996-05-03",15.65,10.52,5.13,5.29,5.23,0.25,0.09,0.16,NA,NA
"1857","ALB","CAMP",1996,"1996-05-16",20.04,17.31,2.73,11.56,5.74,0.42,0.37,0.05,NA,NA
"1858","ALB","CAMP",1996,"1996-05-23",16.66,11.87,4.79,6.77,5.1,0.33,0.16,0.17,NA,NA
"1859","ALB","CAMP",1996,"1996-05-30",18.34,18.34,NA,12.47,5.87,0.26,0.16,0.1,NA,NA
"1860","ALB","CAMP",1996,"1996-06-06",16.44,13.05,3.39,8.45,4.6,0.36,0.04,0.32,NA,NA
"1861","ALB","CAMP",1996,"1996-06-13",12.88,9.33,3.55,5.93,3.4,0.33,0.19,0.14,NA,NA
"1862","ALB","CAMP",1996,"1996-06-20",10.72,9.27,1.44,5.9,3.37,0.29,0.11,0.19,NA,NA
"1863","ALB","CAMP",1996,"1996-06-27",11.69,9.77,1.93,4.28,5.48,0.17,0.08,0.09,NA,NA
"1864","ALB","CAMP",1996,"1996-07-04",23.41,9.97,13.44,4.49,5.48,0.27,0.11,0.16,NA,NA
"1865","ALB","CAMP",1996,"1996-07-11",16.89,11.97,4.92,5.84,6.13,0.28,0.19,0.1,NA,NA
"1866","ALB","CAMP",1996,"1996-07-18",13.99,8.69,5.3,3.1,5.59,0.1,0.11,NA,NA,NA
"1867","ALB","CAMP",1996,"1996-07-25",19.26,8.35,10.91,3.96,4.39,0.16,0.16,NA,NA,NA
"1868","ALB","CAMP",1996,"1996-08-01",14.01,7.55,6.46,3.06,4.5,0.13,0.05,0.08,NA,NA
"1869","ALB","CAMP",1996,"1996-08-08",14.78,10.13,4.65,6.64,3.49,0.18,0.17,0.01,NA,NA
"1870","ALB","CAMP",1996,"1996-08-15",9.82,6.85,2.97,2.62,4.23,0.3,0.19,0.1,NA,NA
"1871","ALB","CAMP",1996,"1996-08-22",9.64,6.52,3.12,2.88,3.64,0.22,0.23,NA,NA,NA
"1872","ALB","CAMP",1996,"1996-08-29",11.13,7.2,3.93,4.54,2.66,0.44,0.31,0.13,NA,NA
"1873","ALB","CAMP",1996,"1996-08-29",11.9,7.16,4.74,4.06,3.1,0.34,0.18,0.16,NA,NA
"1874","ALB","CAMP",1996,"1996-09-10",10.31,8.85,1.46,5.59,3.26,0.36,0.33,0.03,NA,NA
"1875","ALB","CAMP",1996,"1996-09-24",11.07,9.42,1.64,5.52,3.91,0.31,0.15,0.15,NA,NA
"1876","ALB","CAMP",1996,"1996-10-01",8.53,8.57,NA,5.41,3.16,0.28,0.36,NA,NA,NA
"1877","ALB","CAMP",1996,"1996-10-08",10.77,10.02,0.75,6.48,3.54,0.27,0.23,0.05,NA,NA
"1878","ALB","CAMP",1996,"1996-11-05",11.98,8.7,3.28,4.93,3.77,0.28,0.31,NA,NA,NA
"1879","ALB","CAMP",1996,"1996-11-19",13.19,9.43,3.76,5.07,4.36,0.23,0.22,0.01,NA,NA
"1880","ALB","CAMP",1996,"1996-12-03",12.89,10.77,2.13,5.54,5.22,0.16,0.09,0.06,NA,NA
"1881","ALB","CAMP",1996,"1996-12-31",10.23,8.65,1.58,3.98,4.68,0.32,0.2,0.12,NA,NA
"1882","ALB","CAMP",1997,"1997-01-30",15.75,15.46,0.29,8.83,6.63,0.26,0.24,NA,0.24,NA
"1883","ALB","CAMP",1997,"1997-02-27",18.88,10.3,8.57,4.11,6.2,0.6,0.2,0.4,0.2,NA
"1884","ALB","CAMP",1997,"1997-03-26",8.11,5.3,2.81,1.48,3.82,0.1,NA,0.1,NA,NA
"1885","ALB","CAMP",1997,"1997-04-29",17.27,18.16,NA,10.71,7.46,0.49,NA,0.49,NA,NA
"1886","ALB","CAMP",1997,"1997-05-12",13.81,14.39,NA,4.74,9.66,NA,NA,NA,NA,NA
"1887","ALB","CAMP",1997,"1997-05-21",15.89,17.5,NA,4.48,13.02,NA,NA,NA,NA,NA
"1888","ALB","CAMP",1997,"1997-05-29",11.76,10.46,1.3,2.51,7.95,0.16,NA,0.16,NA,NA
"1889","ALB","CAMP",1997,"1997-06-05",20.03,10.29,9.74,2.89,7.39,0.18,0.04,0.14,0.04,NA
"1890","ALB","CAMP",1997,"1997-06-12",10.9,9.01,1.89,3.96,5.05,0.15,0.1,0.05,NA,NA
"1891","ALB","CAMP",1997,"1997-06-19",17.61,18.73,NA,8.63,10.1,0.26,0.22,0.04,0.22,NA
"1892","ALB","CAMP",1997,"1997-06-26",15.52,14.41,1.11,5.31,9.09,0.1,0.07,0.03,0.07,NA
"1893","ALB","CAMP",1997,"1997-07-03",12.72,12.84,NA,4.23,8.62,0.12,0.12,NA,0.12,NA
"1894","ALB","CAMP",1997,"1997-07-10",13.15,9.34,3.81,1.45,7.89,0.14,0.09,0.05,0.09,NA
"1895","ALB","CAMP",1997,"1997-07-17",9.71,7.4,2.31,0.61,6.78,0.08,0.04,0.04,NA,0.1
"1896","ALB","CAMP",1997,"1997-07-24",11.74,8.92,2.81,3,5.93,0.11,NA,0.11,NA,NA
"1897","ALB","CAMP",1997,"1997-07-31",8.98,8.92,0.06,3.22,5.7,0.06,0.05,0.01,0.05,NA
"1898","ALB","CAMP",1997,"1997-08-07",8.97,7.1,1.87,0.83,6.27,0.09,NA,0.09,NA,NA
