"","site","network_position","eco_type","date","season","depth_m","param","result","mon"
"899","GL4_INLET","5","stream",2017-07-25,"Snowmelt runoff",0,"tdn.tdp",144.111111111111,7
"907","GL4_INLET","5","stream",2017-08-01,"Summer",0,"tdn.tdp",265.142857142857,8
"9113","GL4_INLET","5","stream",2017-08-08,"Summer",0,"tdn.tdp",238.571428571429,8
"9213","GL4_INLET","5","stream",2017-08-15,"Summer",0,"tdn.tdp",178.166666666667,8
"9311","GL4_INLET","5","stream",2017-08-22,"Summer",0,"tdn.tdp",186.125,8
"948","GL4_INLET","5","stream",2017-08-29,"Summer",0,"tdn.tdp",225.166666666667,8
"957","GL4_INLET","5","stream",2018-07-03,"Snowmelt runoff",0,"tdn.tdp",40.6,7
"967","GL4_INLET","5","stream",2018-07-10,"Snowmelt runoff",0,"tdn.tdp",89,7
"977","GL4_INLET","5","stream",2018-07-24,"Snowmelt runoff",0,"tdn.tdp",84.8888888888889,7
"986","GL4_INLET","5","stream",2018-07-31,"Snowmelt runoff",0,"tdn.tdp",81.5,7
"997","GL4_INLET","5","stream",2018-08-07,"Summer",0,"tdn.tdp",96.6923076923077,8
"1006","GL4_INLET","5","stream",2019-07-30,"Snowmelt runoff",0,"tdn.tdp",50.2222222222222,7
"10114","GL4_INLET","5","stream",2019-08-06,"Summer",0,"tdn.tdp",54.3809523809524,8
"10212","GL4_INLET","5","stream",2019-08-13,"Summer",0,"tdn.tdp",87.2777777777778,8
"1038","GL4_INLET","5","stream",2019-08-20,"Summer",0,"tdn.tdp",45.3076923076923,8
"1044","GL4_INLET","5","stream",2019-08-27,"Summer",0,"tdn.tdp",37.3225806451613,8
"1157","GL4_LAKE","6","lake",1998-07-24,"Snowmelt runoff",0,"tdn.tdp",33.175,7
"2130","GL4_LAKE","6","lake",1998-07-24,"Snowmelt runoff",3,"tdn.tdp",47.4454545454545,7
"3101","GL4_LAKE","6","lake",1998-08-05,"Summer",0,"tdn.tdp",42.5736842105263,8
"480","GL4_LAKE","6","lake",1998-08-05,"Summer",3,"tdn.tdp",28.7744107744108,8
"570","GL4_LAKE","6","lake",1998-08-10,"Summer",0,"tdn.tdp",72.392523364486,8
"670","GL4_LAKE","6","lake",1998-08-10,"Summer",3,"tdn.tdp",44.7191011235955,8
"750","GL4_LAKE","6","lake",1998-08-20,"Summer",0,"tdn.tdp",271.793103448276,8
"850","GL4_LAKE","6","lake",1998-08-20,"Summer",3,"tdn.tdp",69.3658536585366,8
"949","GL4_LAKE","6","lake",1998-09-02,"Summer",0,"tdn.tdp",66.9,9
"1039","GL4_LAKE","6","lake",1998-09-02,"Summer",3,"tdn.tdp",78.4672897196262,9
"1158","GL4_LAKE","6","lake",1998-09-16,"Summer",0,"tdn.tdp",61.3363636363636,9
"1335","GL4_LAKE","6","lake",1999-01-27,"Winter",0,"tdn.tdp",80.5115511551155,1
"1428","GL4_LAKE","6","lake",1999-01-27,"Winter",3,"tdn.tdp",114.89175257732,1
"1528","GL4_LAKE","6","lake",1999-07-20,"Snowmelt runoff",0,"tdn.tdp",125.681034482759,7
"1627","GL4_LAKE","6","lake",1999-07-20,"Snowmelt runoff",3,"tdn.tdp",164.81914893617,7
"1724","GL4_LAKE","6","lake",1999-07-27,"Snowmelt runoff",3,"tdn.tdp",137.129310344828,7
"1825","GL4_LAKE","6","lake",2001-07-26,"Snowmelt runoff",0,"tdn.tdp",187.810344827586,7
"1925","GL4_LAKE","6","lake",2001-07-26,"Snowmelt runoff",3,"tdn.tdp",154.144329896907,7
"2023","GL4_LAKE","6","lake",2001-08-03,"Summer",0,"tdn.tdp",100.291139240506,8
"2132","GL4_LAKE","6","lake",2001-08-03,"Summer",3,"tdn.tdp",157.944444444444,8
"2220","GL4_LAKE","6","lake",2002-06-25,"Snowmelt runoff",0,"tdn.tdp",304.766233766234,6
"2322","GL4_LAKE","6","lake",2002-06-25,"Snowmelt runoff",3,"tdn.tdp",91.9577464788732,6
"2419","GL4_LAKE","6","lake",2002-07-02,"Snowmelt runoff",0,"tdn.tdp",141.478873239437,7
"2521","GL4_LAKE","6","lake",2002-07-09,"Snowmelt runoff",0,"tdn.tdp",276.213114754098,7
"2619","GL4_LAKE","6","lake",2002-07-09,"Snowmelt runoff",3,"tdn.tdp",146.234482758621,7
"2719","GL4_LAKE","6","lake",2002-07-16,"Snowmelt runoff",3,"tdn.tdp",149.863636363636,7
"2822","GL4_LAKE","6","lake",2002-07-23,"Snowmelt runoff",0,"tdn.tdp",240.034482758621,7
"2922","GL4_LAKE","6","lake",2002-07-23,"Snowmelt runoff",3,"tdn.tdp",136.339805825243,7
"3014","GL4_LAKE","6","lake",2002-07-30,"Snowmelt runoff",0,"tdn.tdp",80.9736842105263,7
"3118","GL4_LAKE","6","lake",2002-07-30,"Snowmelt runoff",3,"tdn.tdp",72.0380952380952,7
"3217","GL4_LAKE","6","lake",2002-08-06,"Summer",0,"tdn.tdp",135.821138211382,8
"3315","GL4_LAKE","6","lake",2002-08-06,"Summer",3,"tdn.tdp",144.206896551724,8
"3415","GL4_LAKE","6","lake",2003-07-08,"Snowmelt runoff",0,"tdn.tdp",156.637931034483,7
"3514","GL4_LAKE","6","lake",2003-07-08,"Snowmelt runoff",3,"tdn.tdp",295.054545454545,7
"3613","GL4_LAKE","6","lake",2003-07-15,"Snowmelt runoff",0,"tdn.tdp",80.468085106383,7
"3712","GL4_LAKE","6","lake",2003-07-15,"Snowmelt runoff",3,"tdn.tdp",112.390977443609,7
"3813","GL4_LAKE","6","lake",2003-07-22,"Snowmelt runoff",0,"tdn.tdp",110.264705882353,7
"3913","GL4_LAKE","6","lake",2003-07-22,"Snowmelt runoff",3,"tdn.tdp",101.348684210526,7
"4118","GL4_LAKE","6","lake",2003-07-29,"Snowmelt runoff",3,"tdn.tdp",92.0443037974683,7
"4215","GL4_LAKE","6","lake",2003-08-12,"Summer",0,"tdn.tdp",120.992805755396,8
"4313","GL4_LAKE","6","lake",2003-08-12,"Summer",3,"tdn.tdp",77.84375,8
"4413","GL4_LAKE","6","lake",2004-07-13,"Snowmelt runoff",0,"tdn.tdp",112.55462184874,7
"4513","GL4_LAKE","6","lake",2004-07-13,"Snowmelt runoff",3,"tdn.tdp",168.0375,7
"4611","GL4_LAKE","6","lake",2004-07-20,"Snowmelt runoff",0,"tdn.tdp",79.2198142414861,7
"4711","GL4_LAKE","6","lake",2004-07-20,"Snowmelt runoff",3,"tdn.tdp",227.532110091743,7
"4812","GL4_LAKE","6","lake",2004-07-27,"Snowmelt runoff",0,"tdn.tdp",194.88785046729,7
"4911","GL4_LAKE","6","lake",2004-07-27,"Snowmelt runoff",3,"tdn.tdp",119.741379310345,7
"5012","GL4_LAKE","6","lake",2004-08-03,"Summer",3,"tdn.tdp",129.877906976744,8
"5117","GL4_LAKE","6","lake",2004-08-12,"Summer",0,"tdn.tdp",85.5346153846154,8
"5216","GL4_LAKE","6","lake",2004-08-12,"Summer",3,"tdn.tdp",84.8290598290598,8
"5413","GL4_LAKE","6","lake",2005-07-12,"Snowmelt runoff",0,"tdn.tdp",255.629032258065,7
"5512","GL4_LAKE","6","lake",2005-07-12,"Snowmelt runoff",3,"tdn.tdp",222.881578947368,7
"5611","GL4_LAKE","6","lake",2005-07-19,"Snowmelt runoff",0,"tdn.tdp",253.981818181818,7
"5711","GL4_LAKE","6","lake",2005-07-19,"Snowmelt runoff",3,"tdn.tdp",125.210526315789,7
"5811","GL4_LAKE","6","lake",2005-07-26,"Snowmelt runoff",0,"tdn.tdp",160.36170212766,7
"5911","GL4_LAKE","6","lake",2005-07-26,"Snowmelt runoff",3,"tdn.tdp",48.3913043478261,7
"6011","GL4_LAKE","6","lake",2005-08-02,"Summer",0,"tdn.tdp",131.282258064516,8
"6116","GL4_LAKE","6","lake",2005-08-02,"Summer",3,"tdn.tdp",51.7637795275591,8
"6214","GL4_LAKE","6","lake",2005-08-10,"Summer",0,"tdn.tdp",206.22619047619,8
"6313","GL4_LAKE","6","lake",2005-08-16,"Summer",0,"tdn.tdp",259.326923076923,8
"6412","GL4_LAKE","6","lake",2005-08-16,"Summer",3,"tdn.tdp",44.1547277936963,8
"6510","GL4_LAKE","6","lake",2005-09-13,"Summer",0,"tdn.tdp",176.061728395062,9
"6610","GL4_LAKE","6","lake",2006-07-06,"Snowmelt runoff",0,"tdn.tdp",141.747899159664,7
"6710","GL4_LAKE","6","lake",2006-07-06,"Snowmelt runoff",3,"tdn.tdp",60.5510204081633,7
"6911","GL4_LAKE","6","lake",2006-07-13,"Snowmelt runoff",3,"tdn.tdp",108.451612903226,7
"7011","GL4_LAKE","6","lake",2006-07-20,"Snowmelt runoff",0,"tdn.tdp",133.943925233645,7
"7115","GL4_LAKE","6","lake",2006-07-20,"Snowmelt runoff",3,"tdn.tdp",48.1253333333333,7
"7214","GL4_LAKE","6","lake",2006-07-27,"Snowmelt runoff",0,"tdn.tdp",119.990291262136,7
"7312","GL4_LAKE","6","lake",2006-07-27,"Snowmelt runoff",3,"tdn.tdp",64.3952380952381,7
"7411","GL4_LAKE","6","lake",2006-08-03,"Summer",0,"tdn.tdp",55.6459627329193,8
"7510","GL4_LAKE","6","lake",2006-08-03,"Summer",3,"tdn.tdp",58.6115107913669,8
"769","GL4_LAKE","6","lake",2006-08-10,"Summer",0,"tdn.tdp",75.8878504672897,8
"7710","GL4_LAKE","6","lake",2006-08-10,"Summer",3,"tdn.tdp",65.4413793103448,8
"799","GL4_LAKE","6","lake",2007-07-12,"Snowmelt runoff",0,"tdn.tdp",184.066666666667,7
"809","GL4_LAKE","6","lake",2007-07-12,"Snowmelt runoff",3,"tdn.tdp",51.8761061946903,7
"8116","GL4_LAKE","6","lake",2007-07-19,"Snowmelt runoff",0,"tdn.tdp",250.738461538462,7
"8214","GL4_LAKE","6","lake",2007-07-19,"Snowmelt runoff",3,"tdn.tdp",45.2212389380531,7
"8312","GL4_LAKE","6","lake",2007-07-26,"Snowmelt runoff",0,"tdn.tdp",158.407407407407,7
"8411","GL4_LAKE","6","lake",2007-07-26,"Snowmelt runoff",3,"tdn.tdp",51.4312977099237,7
"8510","GL4_LAKE","6","lake",2007-08-02,"Summer",0,"tdn.tdp",169.964601769911,8
"869","GL4_LAKE","6","lake",2007-08-02,"Summer",3,"tdn.tdp",124.787096774194,8
"879","GL4_LAKE","6","lake",2007-08-09,"Summer",0,"tdn.tdp",169.453781512605,8
"8810","GL4_LAKE","6","lake",2007-08-09,"Summer",3,"tdn.tdp",61.0557275541796,8
"8910","GL4_LAKE","6","lake",2007-08-16,"Summer",0,"tdn.tdp",243,8
"908","GL4_LAKE","6","lake",2007-08-16,"Summer",3,"tdn.tdp",109.401069518717,8
"9114","GL4_LAKE","6","lake",2008-07-24,"Snowmelt runoff",0,"tdn.tdp",118.962121212121,7
"9214","GL4_LAKE","6","lake",2008-07-24,"Snowmelt runoff",3,"tdn.tdp",96.8169014084507,7
"9312","GL4_LAKE","6","lake",2008-07-29,"Snowmelt runoff",0,"tdn.tdp",75.2171052631579,7
"9410","GL4_LAKE","6","lake",2008-07-29,"Snowmelt runoff",3,"tdn.tdp",56.5426356589147,7
"958","GL4_LAKE","6","lake",2008-08-07,"Summer",3,"tdn.tdp",64.1077586206897,8
"968","GL4_LAKE","6","lake",2009-07-14,"Snowmelt runoff",0,"tdn.tdp",78.1964285714286,7
"978","GL4_LAKE","6","lake",2009-07-14,"Snowmelt runoff",3,"tdn.tdp",44.6270627062706,7
"987","GL4_LAKE","6","lake",2009-07-28,"Snowmelt runoff",3,"tdn.tdp",27.8734567901235,7
"998","GL4_LAKE","6","lake",2009-08-04,"Summer",0,"tdn.tdp",90.976,8
"1007","GL4_LAKE","6","lake",2009-08-18,"Summer",0,"tdn.tdp",227.151515151515,8
"10213","GL4_LAKE","6","lake",2010-07-22,"Snowmelt runoff",0,"tdn.tdp",84.1382113821138,7
"10310","GL4_LAKE","6","lake",2010-07-29,"Snowmelt runoff",0,"tdn.tdp",124.420168067227,7
"1045","GL4_LAKE","6","lake",2010-07-29,"Snowmelt runoff",3,"tdn.tdp",129.459770114943,7
"1054","GL4_LAKE","6","lake",2010-08-04,"Summer",3,"tdn.tdp",195.642857142857,8
"1066","GL4_LAKE","6","lake",2010-08-10,"Summer",0,"tdn.tdp",255.46511627907,8
"1076","GL4_LAKE","6","lake",2010-08-10,"Summer",3,"tdn.tdp",234.846153846154,8
"1086","GL4_LAKE","6","lake",2010-08-19,"Summer",0,"tdn.tdp",273.977777777778,8
"1096","GL4_LAKE","6","lake",2010-08-19,"Summer",3,"tdn.tdp",227.261904761905,8
"11013","GL4_LAKE","6","lake",2011-08-02,"Summer",0,"tdn.tdp",42.0421052631579,8
"11112","GL4_LAKE","6","lake",2011-08-09,"Summer",3,"tdn.tdp",35.5213032581454,8
"11213","GL4_LAKE","6","lake",2011-09-09,"Summer",3,"tdn.tdp",41.6943005181347,9
"11312","GL4_LAKE","6","lake",2011-09-16,"Summer",0,"tdn.tdp",184.037037037037,9
"11411","GL4_LAKE","6","lake",2011-09-16,"Summer",3,"tdn.tdp",73.0373134328358,9
"1159","GL4_LAKE","6","lake",2012-07-12,"Snowmelt runoff",0,"tdn.tdp",187.007692307692,7
"1166","GL4_LAKE","6","lake",2012-07-12,"Snowmelt runoff",3,"tdn.tdp",266.294736842105,7
"1175","GL4_LAKE","6","lake",2012-07-17,"Snowmelt runoff",0,"tdn.tdp",114.005494505494,7
"1186","GL4_LAKE","6","lake",2012-07-17,"Snowmelt runoff",3,"tdn.tdp",120.342723004695,7
"1195","GL4_LAKE","6","lake",2012-07-24,"Snowmelt runoff",3,"tdn.tdp",73.9437869822485,7
"12113","GL4_LAKE","6","lake",2013-07-18,"Snowmelt runoff",3,"tdn.tdp",57.6091954022988,7
"12211","GL4_LAKE","6","lake",2013-07-23,"Snowmelt runoff",0,"tdn.tdp",267.558823529412,7
"1236","GL4_LAKE","6","lake",2013-07-23,"Snowmelt runoff",3,"tdn.tdp",319.6875,7
"1246","GL4_LAKE","6","lake",2013-07-30,"Snowmelt runoff",0,"tdn.tdp",238.114754098361,7
"1255","GL4_LAKE","6","lake",2013-07-30,"Snowmelt runoff",3,"tdn.tdp",291.458333333333,7
"1265","GL4_LAKE","6","lake",2013-08-06,"Summer",0,"tdn.tdp",220.157142857143,8
"1276","GL4_LAKE","6","lake",2013-08-13,"Summer",0,"tdn.tdp",87.6858974358974,8
"1284","GL4_LAKE","6","lake",2013-08-13,"Summer",3,"tdn.tdp",144.369565217391,8
"1294","GL4_LAKE","6","lake",2013-08-20,"Summer",3,"tdn.tdp",150.675,8
"1304","GL4_LAKE","6","lake",2014-07-17,"Snowmelt runoff",0,"tdn.tdp",159.5,7
"13113","GL4_LAKE","6","lake",2014-07-17,"Snowmelt runoff",3,"tdn.tdp",178.714285714286,7
"13210","GL4_LAKE","6","lake",2014-07-24,"Snowmelt runoff",0,"tdn.tdp",126.4,7
"1336","GL4_LAKE","6","lake",2014-07-24,"Snowmelt runoff",3,"tdn.tdp",229,7
"1344","GL4_LAKE","6","lake",2014-07-31,"Snowmelt runoff",0,"tdn.tdp",151.5,7
"1354","GL4_LAKE","6","lake",2014-07-31,"Snowmelt runoff",3,"tdn.tdp",238,7
"1363","GL4_LAKE","6","lake",2014-08-07,"Summer",0,"tdn.tdp",189.888888888889,8
"1373","GL4_LAKE","6","lake",2014-08-07,"Summer",3,"tdn.tdp",298.25,8
"1384","GL4_LAKE","6","lake",2014-08-14,"Summer",0,"tdn.tdp",190.5,8
"1395","GL4_LAKE","6","lake",2014-08-14,"Summer",3,"tdn.tdp",168,8
"1405","GL4_LAKE","6","lake",2014-08-21,"Summer",0,"tdn.tdp",177.285714285714,8
"14112","GL4_LAKE","6","lake",2014-08-21,"Summer",3,"tdn.tdp",123.1,8
"1429","GL4_LAKE","6","lake",2015-07-14,"Snowmelt runoff",0,"tdn.tdp",170.545454545455,7
"1434","GL4_LAKE","6","lake",2015-07-14,"Snowmelt runoff",3,"tdn.tdp",259.5,7
"1444","GL4_LAKE","6","lake",2015-07-23,"Snowmelt runoff",0,"tdn.tdp",299.857142857143,7
"1454","GL4_LAKE","6","lake",2015-07-23,"Snowmelt runoff",3,"tdn.tdp",117.9,7
"1464","GL4_LAKE","6","lake",2015-07-28,"Snowmelt runoff",0,"tdn.tdp",205.857142857143,7
"1474","GL4_LAKE","6","lake",2015-07-28,"Snowmelt runoff",3,"tdn.tdp",254.8,7
"1483","GL4_LAKE","6","lake",2015-08-06,"Summer",0,"tdn.tdp",55.9375,8
"1494","GL4_LAKE","6","lake",2015-08-06,"Summer",3,"tdn.tdp",93.5555555555556,8
"1504","GL4_LAKE","6","lake",2015-08-11,"Summer",0,"tdn.tdp",137.875,8
"15112","GL4_LAKE","6","lake",2015-08-11,"Summer",3,"tdn.tdp",71.5555555555556,8
"1529","GL4_LAKE","6","lake",2015-08-18,"Summer",0,"tdn.tdp",77.3,8
"1533","GL4_LAKE","6","lake",2015-08-18,"Summer",3,"tdn.tdp",89.5454545454545,8
"1543","GL4_LAKE","6","lake",2016-08-02,"Summer",3,"tdn.tdp",36.7882352941176,8
"1553","GL4_LAKE","6","lake",2016-08-09,"Summer",0,"tdn.tdp",12.588785046729,8
"1563","GL4_LAKE","6","lake",2016-08-09,"Summer",3,"tdn.tdp",40.5981308411215,8
"1573","GL4_LAKE","6","lake",2016-08-16,"Summer",0,"tdn.tdp",44.63,8
"1583","GL4_LAKE","6","lake",2016-08-23,"Summer",0,"tdn.tdp",55.4516129032258,8
"1594","GL4_LAKE","6","lake",2017-07-25,"Snowmelt runoff",0,"tdn.tdp",273,7
"1602","GL4_LAKE","6","lake",2017-07-25,"Snowmelt runoff",3,"tdn.tdp",217.571428571429,7
"16112","GL4_LAKE","6","lake",2017-08-01,"Summer",0,"tdn.tdp",239,8
"1628","GL4_LAKE","6","lake",2017-08-01,"Summer",3,"tdn.tdp",185.75,8
"1634","GL4_LAKE","6","lake",2017-08-08,"Summer",0,"tdn.tdp",207.6,8
"1643","GL4_LAKE","6","lake",2017-08-08,"Summer",3,"tdn.tdp",150.833333333333,8
"1653","GL4_LAKE","6","lake",2017-08-15,"Summer",0,"tdn.tdp",113.285714285714,8
"1663","GL4_LAKE","6","lake",2017-08-15,"Summer",3,"tdn.tdp",164.857142857143,8
"1673","GL4_LAKE","6","lake",2017-08-22,"Summer",3,"tdn.tdp",111.875,8
"1682","GL4_LAKE","6","lake",2017-08-29,"Summer",3,"tdn.tdp",109.5,8
"1693","GL4_LAKE","6","lake",2018-07-03,"Snowmelt runoff",0,"tdn.tdp",104.75,7
"1703","GL4_LAKE","6","lake",2018-07-03,"Snowmelt runoff",3,"tdn.tdp",95.1666666666667,7
"17110","GL4_LAKE","6","lake",2018-07-10,"Snowmelt runoff",0,"tdn.tdp",114.2,7
"1725","GL4_LAKE","6","lake",2018-07-10,"Snowmelt runoff",3,"tdn.tdp",51.1666666666667,7
"1734","GL4_LAKE","6","lake",2018-07-17,"Snowmelt runoff",0,"tdn.tdp",66.75,7
"1743","GL4_LAKE","6","lake",2018-07-17,"Snowmelt runoff",3,"tdn.tdp",274.75,7
"1753","GL4_LAKE","6","lake",2018-07-24,"Snowmelt runoff",0,"tdn.tdp",70.3076923076923,7
"1763","GL4_LAKE","6","lake",2018-07-24,"Snowmelt runoff",3,"tdn.tdp",131.125,7
"1773","GL4_LAKE","6","lake",2018-07-31,"Snowmelt runoff",0,"tdn.tdp",138.909090909091,7
"1783","GL4_LAKE","6","lake",2018-07-31,"Snowmelt runoff",3,"tdn.tdp",89.25,7
"1793","GL4_LAKE","6","lake",2018-08-07,"Summer",0,"tdn.tdp",89.2,8
"1803","GL4_LAKE","6","lake",2018-08-07,"Summer",3,"tdn.tdp",83.0909090909091,8
"18110","GL4_LAKE","6","lake",2019-07-23,"Snowmelt runoff",0,"tdn.tdp",42.037037037037,7
"1826","GL4_LAKE","6","lake",2019-07-30,"Snowmelt runoff",0,"tdn.tdp",75.2307692307692,7
"1833","GL4_LAKE","6","lake",2019-07-30,"Snowmelt runoff",3,"tdn.tdp",64.2352941176471,7
"1843","GL4_LAKE","6","lake",2019-08-06,"Summer",0,"tdn.tdp",67.6,8
"1852","GL4_LAKE","6","lake",2019-08-06,"Summer",3,"tdn.tdp",42.8181818181818,8
"1863","GL4_LAKE","6","lake",2019-08-13,"Summer",0,"tdn.tdp",73.9285714285714,8
"1872","GL4_LAKE","6","lake",2019-08-13,"Summer",3,"tdn.tdp",48.1875,8
"1883","GL4_LAKE","6","lake",2019-08-20,"Summer",0,"tdn.tdp",151.166666666667,8
"1893","GL4_LAKE","6","lake",2019-08-20,"Summer",3,"tdn.tdp",59.4666666666667,8
"1902","GL4_LAKE","6","lake",2019-08-27,"Summer",0,"tdn.tdp",46.5882352941176,8
"19111","GL4_LAKE","6","lake",2019-08-27,"Summer",3,"tdn.tdp",50,8
"1926","GL4_LAKE","6","lake",2016-08-16,"Summer",3,"tdn.tdp",50.6272727272727,8
"1934","GL4_LAKE","6","lake",2016-08-23,"Summer",3,"tdn.tdp",31.873786407767,8
"1943","GL4_LAKE","6","lake",2017-08-29,"Summer",0,"tdn.tdp",30.4347826086957,8
"1160","GL4_OUTLET","7","stream",1995-05-05,"Winter",0,"tdn.tdp",105.722222222222,5
"2133","GL4_OUTLET","7","stream",1995-07-13,"Snowmelt runoff",0,"tdn.tdp",91.7826086956522,7
"3102","GL4_OUTLET","7","stream",1995-07-20,"Snowmelt runoff",0,"tdn.tdp",121.4375,7
"4100","GL4_OUTLET","7","stream",1995-08-10,"Summer",0,"tdn.tdp",109.2,8
"580","GL4_OUTLET","7","stream",1995-08-17,"Summer",0,"tdn.tdp",219.5,8
"680","GL4_OUTLET","7","stream",1995-09-07,"Summer",0,"tdn.tdp",67.4285714285714,9
"760","GL4_OUTLET","7","stream",1996-01-09,"Winter",0,"tdn.tdp",137.333333333333,1
"860","GL4_OUTLET","7","stream",1996-02-08,"Winter",0,"tdn.tdp",126,2
"950","GL4_OUTLET","7","stream",1996-04-01,"Winter",0,"tdn.tdp",103.222222222222,4
"1040","GL4_OUTLET","7","stream",1996-05-06,"Winter",0,"tdn.tdp",114.423076923077,5
"1167","GL4_OUTLET","7","stream",1996-06-20,"Snowmelt runoff",0,"tdn.tdp",136,6
"1237","GL4_OUTLET","7","stream",1996-06-27,"Snowmelt runoff",0,"tdn.tdp",122.533333333333,6
"1337","GL4_OUTLET","7","stream",1996-07-11,"Snowmelt runoff",0,"tdn.tdp",100.363636363636,7
"1430","GL4_OUTLET","7","stream",1996-07-18,"Snowmelt runoff",0,"tdn.tdp",126.142857142857,7
"1530","GL4_OUTLET","7","stream",1996-08-01,"Summer",0,"tdn.tdp",81.8571428571429,8
"1629","GL4_OUTLET","7","stream",1996-08-08,"Summer",0,"tdn.tdp",60.4545454545455,8
"1726","GL4_OUTLET","7","stream",1996-08-15,"Summer",0,"tdn.tdp",28.9473684210526,8
"1827","GL4_OUTLET","7","stream",1996-08-22,"Summer",0,"tdn.tdp",25.3846153846154,8
"1927","GL4_OUTLET","7","stream",1996-09-24,"Summer",0,"tdn.tdp",77.3125,9
"2024","GL4_OUTLET","7","stream",1996-10-01,"Summer",0,"tdn.tdp",66.1785714285714,10
"2134","GL4_OUTLET","7","stream",1996-12-27,"Winter",0,"tdn.tdp",129.909090909091,12
"2221","GL4_OUTLET","7","stream",1997-03-13,"Winter",0,"tdn.tdp",129.708333333333,3
"2323","GL4_OUTLET","7","stream",1997-06-03,"Snowmelt runoff",0,"tdn.tdp",261.615384615385,6
"2420","GL4_OUTLET","7","stream",1997-06-05,"Snowmelt runoff",0,"tdn.tdp",278.230769230769,6
"2522","GL4_OUTLET","7","stream",1997-06-12,"Snowmelt runoff",0,"tdn.tdp",253.928571428571,6
"2720","GL4_OUTLET","7","stream",1997-06-26,"Snowmelt runoff",0,"tdn.tdp",308.5,6
"2823","GL4_OUTLET","7","stream",1997-07-03,"Snowmelt runoff",0,"tdn.tdp",135.666666666667,7
"2923","GL4_OUTLET","7","stream",1997-07-10,"Snowmelt runoff",0,"tdn.tdp",139.9,7
"3015","GL4_OUTLET","7","stream",1997-07-17,"Snowmelt runoff",0,"tdn.tdp",39.6153846153846,7
"3119","GL4_OUTLET","7","stream",1997-07-24,"Snowmelt runoff",0,"tdn.tdp",65.6666666666667,7
"3218","GL4_OUTLET","7","stream",1997-07-31,"Snowmelt runoff",0,"tdn.tdp",108,7
"3316","GL4_OUTLET","7","stream",1997-08-07,"Summer",0,"tdn.tdp",169.142857142857,8
"3416","GL4_OUTLET","7","stream",1997-08-14,"Summer",0,"tdn.tdp",101.833333333333,8
"3515","GL4_OUTLET","7","stream",1997-08-21,"Summer",0,"tdn.tdp",75.8461538461538,8
"3614","GL4_OUTLET","7","stream",1997-08-28,"Summer",0,"tdn.tdp",65.7222222222222,8
"3713","GL4_OUTLET","7","stream",1997-09-04,"Summer",0,"tdn.tdp",47.9375,9
"3814","GL4_OUTLET","7","stream",1997-09-18,"Summer",0,"tdn.tdp",73.5,9
"3914","GL4_OUTLET","7","stream",1997-09-25,"Summer",0,"tdn.tdp",127.625,9
"4013","GL4_OUTLET","7","stream",1997-10-02,"Summer",0,"tdn.tdp",54.5416666666667,10
"4119","GL4_OUTLET","7","stream",1997-10-09,"Summer",0,"tdn.tdp",47.2222222222222,10
"4216","GL4_OUTLET","7","stream",1997-10-23,"Summer",0,"tdn.tdp",74,10
"4314","GL4_OUTLET","7","stream",1997-12-11,"Winter",0,"tdn.tdp",155.625,12
"4414","GL4_OUTLET","7","stream",1998-01-29,"Winter",0,"tdn.tdp",143.1,1
"4514","GL4_OUTLET","7","stream",1998-03-12,"Winter",0,"tdn.tdp",199.307692307692,3
"4612","GL4_OUTLET","7","stream",1998-03-24,"Winter",0,"tdn.tdp",209,3
"4712","GL4_OUTLET","7","stream",1998-04-23,"Winter",0,"tdn.tdp",94.1363636363636,4
"4912","GL4_OUTLET","7","stream",1998-05-21,"Winter",0,"tdn.tdp",133.533333333333,5
"5013","GL4_OUTLET","7","stream",1998-05-28,"Winter",0,"tdn.tdp",181.4375,5
"5118","GL4_OUTLET","7","stream",1998-06-04,"Snowmelt runoff",0,"tdn.tdp",116.961538461538,6
"5217","GL4_OUTLET","7","stream",1998-06-11,"Snowmelt runoff",0,"tdn.tdp",124.545454545455,6
"5313","GL4_OUTLET","7","stream",1998-06-25,"Snowmelt runoff",0,"tdn.tdp",160,6
"5414","GL4_OUTLET","7","stream",1998-07-02,"Snowmelt runoff",0,"tdn.tdp",124.307692307692,7
"5513","GL4_OUTLET","7","stream",1998-07-09,"Snowmelt runoff",0,"tdn.tdp",90.5333333333333,7
"5612","GL4_OUTLET","7","stream",1998-07-23,"Snowmelt runoff",0,"tdn.tdp",39.8076923076923,7
"5712","GL4_OUTLET","7","stream",1998-07-30,"Snowmelt runoff",0,"tdn.tdp",44.2631578947368,7
"5812","GL4_OUTLET","7","stream",1998-08-06,"Summer",0,"tdn.tdp",46.1818181818182,8
"5912","GL4_OUTLET","7","stream",1998-08-27,"Summer",0,"tdn.tdp",69.7777777777778,8
"6012","GL4_OUTLET","7","stream",1998-09-03,"Summer",0,"tdn.tdp",59.6363636363636,9
"6117","GL4_OUTLET","7","stream",1998-09-10,"Summer",0,"tdn.tdp",59.5454545454545,9
"6215","GL4_OUTLET","7","stream",1998-09-17,"Summer",0,"tdn.tdp",145.285714285714,9
"6314","GL4_OUTLET","7","stream",1998-09-24,"Summer",0,"tdn.tdp",185.4,9
"6413","GL4_OUTLET","7","stream",1998-10-01,"Summer",0,"tdn.tdp",53.3125,10
"6511","GL4_OUTLET","7","stream",1998-10-08,"Summer",0,"tdn.tdp",213.5,10
